id	drug_S	action	cyp	drug_T	class	atc5_S	atc5_T
9230	mifepristone	enhances	3A457	pimozide	D	G03XB01	N05AG02
9235	mifepristone	enhances	3A457	quetiapine	D	G03XB01	N05AH04
9236	mifepristone	enhances	3A457	quinidine	D	G03XB01	C01BA01
9237	mifepristone	enhances	3A457	quinine	D	G03XB01	P01BC01
9240	mifepristone	enhances	3A457	rilpivirine	D	G03XB01	J05AG05
9241	mifepristone	enhances	3A457	risperidone	D	G03XB01	N05AX08
9242	mifepristone	enhances	3A457	ritonavir	D	G03XB01	J05AE03
9249	mifepristone	enhances	3A457	salmeterol	D	G03XB01	R03AC12
9250	mifepristone	enhances	3A457	saquinavir	D	G03XB01	J05AE01
9255	mifepristone	enhances	3A457	sirolimus	D	G03XB01	L04AA10
9257	mifepristone	enhances	3A457	sorafenib	D	G03XB01	L01XE05
9258	mifepristone	enhances	3A457	sunitinib	D	G03XB01	L01XE04
9260	mifepristone	enhances	3A457	tacrolimus	D	G03XB01	L04AD02
9262	mifepristone	enhances	3A457	tamoxifen	D	G03XB01	L02BA01
9264	mifepristone	enhances	3A457	telaprevir	D	G03XB01	J05AP02
9265	mifepristone	enhances	3A457	telithromycin	D	G03XB01	J01FA15
9273	mifepristone	enhances	3A457	trazodone	D	G03XB01	N06AX05
9276	mifepristone	enhances	3A457	vandetanib	D	G03XB01	L01EX04
9277	mifepristone	enhances	3A457	vardenafil	D	G03XB01	G04BE09
9281	mifepristone	enhances	3A457	venlafaxine	D	G03XB01	N06AX16
9284	mifepristone	enhances	3A457	vincristine	C	G03XB01	L01CA02
9286	mifepristone	enhances	3A457	voriconazole	D	G03XB01	J02AC03
9288	mifepristone	enhances	3A457	ziprasidone	D	G03XB01	N05AE04
9359	modafinil	enhances	2C19	cyclophosphamide	A	N06BA07	L01AA01
9367	modafinil	enhances	2C19	phenobarbital	B	N06BA07	N03AA02
9394	modafinil	reduces	3A457	carbamazepine	B	N06BA07	N03AF01
9410	modafinil	reduces	3A457	cyclosporine	B	N06BA07	L04AD01
9418	modafinil	reduces	3A457	docetaxel	B	N06BA07	L01CD02
9438	modafinil	reduces	3A457	imatinib	B	N06BA07	L01XE01
9441	modafinil	reduces	3A457	irinotecan	B	N06BA07	L01CE02
9469	modafinil	reduces	3A457	paclitaxel	B	N06BA07	L01CD01
9504	modafinil	reduces	3A457	sunitinib	B	N06BA07	L01XE04
9518	modafinil	reduces	3A457	tolvaptan	C	N06BA07	C03XA01
9530	modafinil	reduces	3A457	vincristine	C	N06BA07	L01CA02
9542	montelukast	enhances	2C8	paclitaxel	C	R03DC03	L01CD01
9544	montelukast	enhances	2C8	repaglinide	B	R03DC03	A10BX02
9752	nelfinavir	enhances	3A457	abiraterone	D	J05AE04	L02BX03
9755	nelfinavir	enhances	3A457	alfentanil	D	J05AE04	N01AH02
9756	nelfinavir	enhances	3A457	alprazolam	D	J05AE04	N05BA12
9757	nelfinavir	enhances	3A457	amitriptyline	B	J05AE04	N06AA09
9761	nelfinavir	enhances	3A457	aripiprazole	C	J05AE04	N05AX12
9763	nelfinavir	enhances	3A457	atorvastatin	C	J05AE04	C10AA05
9783	nelfinavir	enhances	3A457	colchicine	C	J05AE04	M04AC01
9786	nelfinavir	enhances	3A457	cyclosporine	D	J05AE04	L04AD01
9792	nelfinavir	enhances	3A457	diazepam	B	J05AE04	N05BA01
9794	nelfinavir	enhances	3A457	docetaxel	D	J05AE04	L01CD02
9800	nelfinavir	enhances	3A457	eplerenone	D	J05AE04	C03DA04
9801	nelfinavir	enhances	3A457	ergotamine	D	J05AE04	N02CA02
9804	nelfinavir	enhances	3A457	esomeprazole	D	J05AE04	A02BC05
9807	nelfinavir	enhances	3A457	fentanyl	D	J05AE04	N01AH01
9814	nelfinavir	enhances	3A457	imatinib	D	J05AE04	L01XE01
9816	nelfinavir	enhances	3A457	indinavir	B	J05AE04	J05AE02
9821	nelfinavir	enhances	3A457	lansoprazole	B	J05AE04	A02BC03
9827	nelfinavir	enhances	3A457	lovastatin	D	J05AE04	C10AA02
9829	nelfinavir	enhances	3A457	methadone	C	J05AE04	N07BC02
9830	nelfinavir	enhances	3A457	midazolam	D	J05AE04	N05CD08
9839	nelfinavir	enhances	3A457	omeprazole	D	J05AE04	A02BC01
9843	nelfinavir	enhances	3A457	paclitaxel	B	J05AE04	L01CD01
9847	nelfinavir	enhances	3A457	pantoprazole	D	J05AE04	A02BC02
9850	nelfinavir	enhances	3A457	pimozide	D	J05AE04	N05AG02
9856	nelfinavir	enhances	3A457	quinidine	D	J05AE04	C01BA01
9860	nelfinavir	enhances	3A457	rilpivirine	B	J05AE04	J05AG05
9862	nelfinavir	enhances	3A457	ritonavir	B	J05AE04	J05AE03
9869	nelfinavir	enhances	3A457	salmeterol	D	J05AE04	R03AC12
9870	nelfinavir	enhances	3A457	saquinavir	B	J05AE04	J05AE01
9872	nelfinavir	enhances	3A457	sildenafil	C	J05AE04	G04BE03
9874	nelfinavir	enhances	3A457	simvastatin	D	J05AE04	C10AA01
9878	nelfinavir	enhances	3A457	sunitinib	D	J05AE04	L01XE04
9880	nelfinavir	enhances	3A457	tacrolimus	C	J05AE04	L04AD02
9881	nelfinavir	enhances	3A457	tadalafil	C	J05AE04	G04BE08
9886	nelfinavir	enhances	3A457	temsirolimus	D	J05AE04	L01EG01
9891	nelfinavir	enhances	3A457	tolvaptan	D	J05AE04	C03XA01
9893	nelfinavir	enhances	3A457	trazodone	B	J05AE04	N06AX05
9894	nelfinavir	enhances	3A457	triazolam	D	J05AE04	N05CD05
9896	nelfinavir	enhances	3A457	vandetanib	B	J05AE04	L01EX04
9897	nelfinavir	enhances	3A457	vardenafil	C	J05AE04	G04BE09
9901	nelfinavir	enhances	3A457	venlafaxine	C	J05AE04	N06AX16
9904	nelfinavir	enhances	3A457	vincristine	D	J05AE04	L01CA02
9933	nevirapine	reduces	3A457	carbamazepine	B	J05AG01	N03AF01
9948	nevirapine	reduces	2B6	cyclophosphamide	C	J05AG01	L01AA01
9962	nevirapine	reduces	2B6	efavirenz	D	J05AG01	J05AG03
9984	nevirapine	reduces	2B6	ifosfamide	C	J05AG01	L01AA06
10005	nevirapine	reduces	2B6,3A457	methadone	C	J05AG01	N07BC02
10048	nevirapine	reduces	3A457	sirolimus	C	J05AG01	L04AA10
10054	nevirapine	reduces	3A457	tacrolimus	B	J05AG01	L04AD02
10064	nevirapine	reduces	3A457	tolvaptan	C	J05AG01	C03XA01
10081	nevirapine	reduces	2C9	warfarin	B	J05AG01	B01AA03
10134	norfloxacin	enhances	3A457	amitriptyline	D	J01MA06	N06AA09
10154	norfloxacin	enhances	3A457	cilostazol	D	J01MA06	B01AC23
10156	norfloxacin	enhances	3A457	citalopram	D	J01MA06	N06AB04
10157	norfloxacin	enhances	3A457	clarithromycin	D	J01MA06	J01FA09
10161	norfloxacin	enhances	3A457	cocaine	D	J01MA06	N01BC01
10166	norfloxacin	enhances	3A457	cyclosporine	B	J01MA06	L04AD01
10170	norfloxacin	enhances	3A457	deflazacort	B	J01MA06	H02AB13
10171	norfloxacin	enhances	3A457	dexamethasone	B	J01MA06	H02AB02
10175	norfloxacin	enhances	3A457	docetaxel	B	J01MA06	L01CD02
10177	norfloxacin	enhances	3A457	domperidone	D	J01MA06	A03FA03
10185	norfloxacin	enhances	3A457	erythromycin	D	J01MA06	J01FA01
10186	norfloxacin	enhances	3A457	escitalopram	D	J01MA06	N06AB10
10193	norfloxacin	enhances	3A457	haloperidol	D	J01MA06	N05AD01
10194	norfloxacin	enhances	3A457	hydrocortisone	C	J01MA06	H02AB09
10212	norfloxacin	enhances	3A457	methadone	D	J01MA06	N07BC02
10225	norfloxacin	enhances	3A457	ondansetron	D	J01MA06	A04AA01
10228	norfloxacin	enhances	3A457	paclitaxel	B	J01MA06	L01CD01
10235	norfloxacin	enhances	3A457	pimozide	D	J01MA06	N05AG02
10240	norfloxacin	enhances	3A457	quetiapine	D	J01MA06	N05AH04
10241	norfloxacin	enhances	3A457	quinidine	D	J01MA06	C01BA01
10242	norfloxacin	enhances	3A457	quinine	D	J01MA06	P01BC01
10245	norfloxacin	enhances	3A457	rilpivirine	D	J01MA06	J05AG05
10246	norfloxacin	enhances	3A457	risperidone	D	J01MA06	N05AX08
10247	norfloxacin	enhances	3A457	ritonavir	D	J01MA06	J05AE03
10254	norfloxacin	enhances	3A457	salmeterol	D	J01MA06	R03AC12
10255	norfloxacin	enhances	3A457	saquinavir	D	J01MA06	J05AE01
10262	norfloxacin	enhances	3A457	sorafenib	D	J01MA06	L01XE05
10263	norfloxacin	enhances	3A457	sunitinib	D	J01MA06	L01XE04
10265	norfloxacin	enhances	3A457	tacrolimus	D	J01MA06	L04AD02
10267	norfloxacin	enhances	3A457	tamoxifen	D	J01MA06	L02BA01
10269	norfloxacin	enhances	3A457	telaprevir	D	J01MA06	J05AP02
10270	norfloxacin	enhances	3A457	telithromycin	D	J01MA06	J01FA15
10278	norfloxacin	enhances	3A457	trazodone	D	J01MA06	N06AX05
10281	norfloxacin	enhances	3A457	vandetanib	D	J01MA06	L01EX04
10282	norfloxacin	enhances	3A457	vardenafil	D	J01MA06	G04BE09
10286	norfloxacin	enhances	3A457	venlafaxine	D	J01MA06	N06AX16
10289	norfloxacin	enhances	3A457	vincristine	B	J01MA06	L01CA02
10291	norfloxacin	enhances	3A457	voriconazole	D	J01MA06	J02AC03
10293	norfloxacin	enhances	3A457	ziprasidone	D	J01MA06	N05AE04
10325	omeprazole	enhances	2C19	clobazam	B	A02BC01	N05BA09
10326	omeprazole	enhances	2C19,3A457	clopidogrel	C	A02BC01	B01AC04
10340	omeprazole	enhances	2C19,3A457	diazepam	B	A02BC01	N05BA01
10362	omeprazole	enhances	3A457	indinavir	D	A02BC01	J05AE02
10385	omeprazole	enhances	2C19,3A457	nelfinavir	D	A02BC01	J05AE04
10401	omeprazole	enhances	2C19	phenytoin	B	A02BC01	N03AB02
10413	omeprazole	enhances	3A457	rilpivirine	D	A02BC01	J05AG05
10421	omeprazole	enhances	3A457	saquinavir	D	A02BC01	J05AE01
10431	omeprazole	enhances	3A457	tacrolimus	B	A02BC01	L04AD02
10447	omeprazole	enhances	3A457	vandetanib	D	A02BC01	L01EX04
10456	omeprazole	enhances	2C19,3A457	voriconazole	B	A02BC01	J02AC03
10462	omeprazole	reduces	1A2	clozapine	C	A02BC01	N05AH02
10475	omeprazole	reduces	1A2	theophylline	B	A02BC01	R03DA04
10689	oxcarbazepine	reduces	3A457	atorvastatin	B	N03AF02	C10AA05
10698	oxcarbazepine	reduces	3A457	carbamazepine	B	N03AF02	N03AF01
10705	oxcarbazepine	reduces	3A457	citalopram	C	N03AF02	N06AB04
10708	oxcarbazepine	reduces	3A457	clopidogrel	B	N03AF02	B01AC04
10715	oxcarbazepine	reduces	3A457	cyclosporine	C	N03AF02	L04AD01
10724	oxcarbazepine	reduces	3A457	docetaxel	C	N03AF02	L01CD02
10735	oxcarbazepine	reduces	3A457	escitalopram	C	N03AF02	N06AB10
10737	oxcarbazepine	reduces	3A457	estradiol	B	N03AF02	G03CA03
10738	oxcarbazepine	reduces	3A457	felodipine	B	N03AF02	C08CA02
10746	oxcarbazepine	reduces	3A457	imatinib	D	N03AF02	L01XE01
10759	oxcarbazepine	reduces	3A457	lovastatin	D	N03AF02	C10AA02
10777	oxcarbazepine	reduces	3A457	paclitaxel	B	N03AF02	L01CD01
10794	oxcarbazepine	reduces	3A457	rilpivirine	D	N03AF02	J05AG05
10808	oxcarbazepine	reduces	3A457	simvastatin	B	N03AF02	C10AA01
10825	oxcarbazepine	reduces	3A457	tolvaptan	C	N03AF02	C03XA01
10836	oxcarbazepine	reduces	3A457	verapamil	B	N03AF02	C08DA01
11102	pantoprazole	enhances	2C19,3A457	clopidogrel	B	A02BC02	B01AC04
11142	pantoprazole	enhances	3A457	indinavir	D	A02BC02	J05AE02
11165	pantoprazole	enhances	2C19,3A457	nelfinavir	D	A02BC02	J05AE04
11196	pantoprazole	enhances	3A457	rilpivirine	D	A02BC02	J05AG05
11206	pantoprazole	enhances	3A457	saquinavir	B	A02BC02	J05AE01
11233	pantoprazole	enhances	3A457	vandetanib	D	A02BC02	L01EX04
11243	pantoprazole	enhances	2C19,3A457	voriconazole	B	A02BC02	J02AC03
11244	pantoprazole	enhances	2C19	warfarin	B	A02BC02	B01AA03
11250	paroxetine	enhances	2C9,2D6	amitriptyline	D	N06AB05	N06AA09
11251	paroxetine	enhances	2D6	aripiprazole	C	N06AB05	N05AX12
11252	paroxetine	enhances	2D6	atomoxetine	D	N06AB05	N06BA09
11258	paroxetine	enhances	2C9	celecoxib	C	N06AB05	M01AH01
11260	paroxetine	enhances	2D6	chlorpromazine	D	N06AB05	N05AA01
11261	paroxetine	enhances	2D6	citalopram	D	N06AB05	N06AB04
11262	paroxetine	enhances	2D6	clomipramine	D	N06AB05	N06AA04
11264	paroxetine	enhances	2C9	clopidogrel	B	N06AB05	B01AC04
11269	paroxetine	enhances	2D6	dextromethorphan	D	N06AB05	R05DA09
11270	paroxetine	enhances	2C9	diclofenac	C	N06AB05	M01AB05
11271	paroxetine	enhances	2D6	donepezil	D	N06AB05	N06DA02
11273	paroxetine	enhances	2D6	duloxetine	C	N06AB05	N06AX21
11276	paroxetine	enhances	2D6	escitalopram	D	N06AB05	N06AB10
11277	paroxetine	enhances	2D6	flecainide	D	N06AB05	C01BC04
11278	paroxetine	enhances	2C9,2D6	fluoxetine	D	N06AB05	N06AB03
11284	paroxetine	enhances	2D6	haloperidol	D	N06AB05	N05AD01
11286	paroxetine	enhances	2C9	ibuprofen	C	N06AB05	M01AE01
11287	paroxetine	enhances	2D6	imipramine	D	N06AB05	N06AA02
11292	paroxetine	enhances	2C9	lornoxicam	C	N06AB05	M01AC05
11294	paroxetine	enhances	2C9	meloxicam	C	N06AB05	M01AC06
11295	paroxetine	enhances	2D6	metoclopramide	D	N06AB05	A03FA01
11296	paroxetine	enhances	2D6	metoprolol	D	N06AB05	C07AB02
11299	paroxetine	enhances	2C9	naproxen	C	N06AB05	M01AE02
11302	paroxetine	enhances	2D6	nortriptyline	D	N06AB05	N06AA10
11304	paroxetine	enhances	2D6	ondansetron	D	N06AB05	A04AA01
11309	paroxetine	enhances	2D6	perphenazine	C	N06AB05	N05AB03
11312	paroxetine	enhances	2C9	phenytoin	B	N06AB05	N03AB02
11314	paroxetine	enhances	2C9	piroxicam	C	N06AB05	M01AC01
11317	paroxetine	enhances	2D6	promethazine	D	N06AB05	R06AD02
11318	paroxetine	enhances	2D6	propafenone	D	N06AB05	C01BC03
11319	paroxetine	enhances	2D6	propranolol	D	N06AB05	C07AA05
11320	paroxetine	enhances	2D6	risperidone	D	N06AB05	N05AX08
11326	paroxetine	enhances	2C9,2D6	tamoxifen	D	N06AB05	L02BA01
11327	paroxetine	enhances	2D6	tetrabenazine	D	N06AB05	N07XX06
11329	paroxetine	enhances	2D6	timolol	B	N06AB05	C07AA06
11331	paroxetine	enhances	2C9	torasemide	D	N06AB05	C03CA04
11332	paroxetine	enhances	2D6	tramadol	D	N06AB05	N02AX02
11336	paroxetine	enhances	2C9,2D6	venlafaxine	D	N06AB05	N06AX16
11338	paroxetine	enhances	2C9	voriconazole	D	N06AB05	J02AC03
11339	paroxetine	enhances	2C9	warfarin	B	N06AB05	B01AA03
11341	paroxetine	enhances	2D6	zuclopenthixol	C	N06AB05	N05AF05
11525	perphenazine	enhances	2D6	clonidine	B	N05AB03	C02AC01
11533	perphenazine	enhances	2D6	duloxetine	C	N05AB03	N06AX21
11538	perphenazine	enhances	2D6	fluoxetine	B	N05AB03	N06AB03
11545	perphenazine	enhances	2D6	metoclopramide	C	N05AB03	A03FA01
11552	perphenazine	enhances	2D6	oxycodone	C	N05AB03	N02AA05
11554	perphenazine	enhances	2D6	paroxetine	C	N05AB03	N06AB05
11571	perphenazine	enhances	2D6	tramadol	C	N05AB03	N02AX02
11578	phenobarbital	reduces	3A457	abiraterone	D	N03AA02	L02BX03
11581	phenobarbital	reduces	3A457	alfentanil	C	N03AA02	N01AH02
11582	phenobarbital	reduces	3A457	alprazolam	C	N03AA02	N05BA12
11583	phenobarbital	reduces	2C9,3A457	amitriptyline	A	N03AA02	N06AA09
11585	phenobarbital	reduces	3A457	apixaban	B	N03AA02	B01AF02
11587	phenobarbital	reduces	3A457	aripiprazole	C	N03AA02	N05AX12
11594	phenobarbital	reduces	3A457	boceprevir	D	N03AA02	J05AP03
11598	phenobarbital	reduces	2B6	bupropion	A	N03AA02	N06AX12
11602	phenobarbital	reduces	3A457	carbamazepine	B	N03AA02	N03AF01
11612	phenobarbital	reduces	2B6,3A457	clobazam	C	N03AA02	N05BA09
11616	phenobarbital	reduces	3A457	codeine	C	N03AA02	R05DA04
11620	phenobarbital	reduces	2B6	cyclophosphamide	B	N03AA02	L01AA01
11621	phenobarbital	reduces	3A457	cyclosporine	C	N03AA02	L04AD01
11625	phenobarbital	reduces	3A457	deflazacort	B	N03AA02	H02AB13
11626	phenobarbital	reduces	3A457	dexamethasone	B	N03AA02	H02AB02
11628	phenobarbital	reduces	3A457	diazepam	C	N03AA02	N05BA01
11629	phenobarbital	reduces	2C9	diclofenac	B	N03AA02	M01AB05
11631	phenobarbital	reduces	3A457	docetaxel	D	N03AA02	L01CD02
11635	phenobarbital	reduces	2B6	efavirenz	B	N03AA02	J05AG03
11645	phenobarbital	reduces	3A457	estradiol	B	N03AA02	G03CA03
11646	phenobarbital	reduces	3A457	felodipine	B	N03AA02	C08CA02
11647	phenobarbital	reduces	3A457	fentanyl	C	N03AA02	N01AH01
11656	phenobarbital	reduces	3A457	hydrocortisone	B	N03AA02	H02AB09
11660	phenobarbital	reduces	2B6	ifosfamide	B	N03AA02	L01AA06
11661	phenobarbital	reduces	3A457	imatinib	D	N03AA02	L01XE01
11663	phenobarbital	reduces	3A457	indinavir	B	N03AA02	J05AE02
11665	phenobarbital	reduces	3A457	irinotecan	D	N03AA02	L01CE02
11669	phenobarbital	reduces	2B6	ketamine	B	N03AA02	N01AX03
11678	phenobarbital	reduces	2C9	losartan	A	N03AA02	C09CA01
11682	phenobarbital	reduces	2B6	meperidine	C	N03AA02	N02AB02
11683	phenobarbital	reduces	2B6,3A457	methadone	C	N03AA02	N07BC02
11684	phenobarbital	reduces	3A457	midazolam	C	N03AA02	N05CD08
11687	phenobarbital	reduces	2C9	naproxen	C	N03AA02	M01AE02
11689	phenobarbital	reduces	3A457	nelfinavir	D	N03AA02	J05AE04
11692	phenobarbital	reduces	3A457	nifedipine	D	N03AA02	C08CA05
11693	phenobarbital	reduces	3A457	nisoldipine	D	N03AA02	C08CA07
11694	phenobarbital	reduces	3A457	nitrendipine	D	N03AA02	C08CA08
11701	phenobarbital	reduces	3A457	paclitaxel	B	N03AA02	L01CD01
11707	phenobarbital	reduces	2C9	phenytoin	B	N03AA02	N03AB02
11715	phenobarbital	reduces	3A457	propranolol	B	N03AA02	C07AA05
11716	phenobarbital	reduces	3A457	quetiapine	C	N03AA02	N05AH04
11717	phenobarbital	reduces	3A457	quinidine	B	N03AA02	C01BA01
11721	phenobarbital	reduces	3A457	rilpivirine	D	N03AA02	J05AG05
11722	phenobarbital	reduces	3A457	risperidone	B	N03AA02	N05AX08
11725	phenobarbital	reduces	3A457	roflumilast	B	N03AA02	R03DX07
11732	phenobarbital	reduces	3A457	saquinavir	B	N03AA02	J05AE01
11735	phenobarbital	reduces	3A457	sildenafil	D	N03AA02	G04BE03
11738	phenobarbital	reduces	3A457	sirolimus	B	N03AA02	L04AA10
11740	phenobarbital	reduces	2B6,3A457	sorafenib	B	N03AA02	L01XE05
11741	phenobarbital	reduces	3A457	sunitinib	D	N03AA02	L01XE04
11744	phenobarbital	reduces	3A457	tacrolimus	C	N03AA02	L04AD02
11750	phenobarbital	reduces	3A457	temsirolimus	D	N03AA02	L01EG01
11756	phenobarbital	reduces	3A457	tolvaptan	D	N03AA02	C03XA01
11760	phenobarbital	reduces	3A457	triazolam	C	N03AA02	N05CD05
11762	phenobarbital	reduces	2C9	valproate	B	N03AA02	N03AG01
11768	phenobarbital	reduces	2C9,3A457	venlafaxine	B	N03AA02	N06AX16
11769	phenobarbital	reduces	3A457	verapamil	B	N03AA02	C08DA01
11771	phenobarbital	reduces	3A457	vincristine	D	N03AA02	L01CA02
11773	phenobarbital	reduces	2C9,3A457	voriconazole	D	N03AA02	J02AC03
11774	phenobarbital	reduces	2C9	warfarin	B	N03AA02	B01AA03
11776	phenobarbital	reduces	3A457	zaleplon	D	N03AA02	N05CF03
11778	phenobarbital	reduces	3A457	zolpidem	D	N03AA02	N05CF02
11780	phenylbutazone	enhances	2C9	azilsartan	B	M01AA01	C09CA09
11792	phenylbutazone	enhances	2C9	irbesartan	B	M01AA01	C09CA04
11795	phenylbutazone	enhances	2C9	losartan	B	M01AA01	C09CA01
11801	phenylbutazone	enhances	2C9	phenytoin	B	M01AA01	N03AB02
11808	phenylbutazone	enhances	2C9	torasemide	B	M01AA01	C03CA04
11812	phenylbutazone	enhances	2C9	warfarin	C	M01AA01	B01AA03
11815	phenytoin	reduces	3A457	abiraterone	D	N03AB02	L02BX03
11818	phenytoin	reduces	3A457	alfentanil	B	N03AB02	N01AH02
11820	phenytoin	reduces	3A457	amitriptyline	B	N03AB02	N06AA09
11822	phenytoin	reduces	3A457	apixaban	B	N03AB02	B01AF02
11823	phenytoin	reduces	3A457	aprepitant	B	N03AB02	A04AD12
11824	phenytoin	reduces	3A457	aripiprazole	C	N03AB02	N05AX12
11827	phenytoin	reduces	3A457	atorvastatin	B	N03AB02	C10AA05
11830	phenytoin	reduces	3A457	boceprevir	D	N03AB02	J05AP03
11834	phenytoin	reduces	2B6	bupropion	B	N03AB02	N06AX12
11837	phenytoin	reduces	3A457	carbamazepine	B	N03AB02	N03AF01
11841	phenytoin	reduces	3A457	chlorpheniramine	B	N03AB02	R06AB04
11845	phenytoin	reduces	3A457	clarithromycin	B	N03AB02	J01FA09
11846	phenytoin	reduces	2B6,3A457	clobazam	B	N03AB02	N05BA09
11854	phenytoin	reduces	2B6	cyclophosphamide	C	N03AB02	L01AA01
11855	phenytoin	reduces	3A457	cyclosporine	C	N03AB02	L04AD01
11859	phenytoin	reduces	3A457	deflazacort	B	N03AB02	H02AB13
11860	phenytoin	reduces	3A457	dexamethasone	B	N03AB02	H02AB02
11862	phenytoin	reduces	3A457	diazepam	B	N03AB02	N05BA01
11863	phenytoin	reduces	3A457	diltiazem	B	N03AB02	C08DB01
11864	phenytoin	reduces	3A457	docetaxel	D	N03AB02	L01CD02
11873	phenytoin	reduces	3A457	eplerenone	D	N03AB02	C03DA04
11878	phenytoin	reduces	3A457	estradiol	B	N03AB02	G03CA03
11879	phenytoin	reduces	3A457	felodipine	B	N03AB02	C08CA02
11880	phenytoin	reduces	3A457	fentanyl	B	N03AB02	N01AH01
11884	phenytoin	reduces	3A457	hydrocortisone	B	N03AB02	H02AB09
11887	phenytoin	reduces	2B6	ifosfamide	C	N03AB02	L01AA06
11888	phenytoin	reduces	3A457	imatinib	D	N03AB02	L01XE01
11890	phenytoin	reduces	3A457	indinavir	B	N03AB02	J05AE02
11891	phenytoin	reduces	3A457	irinotecan	D	N03AB02	L01CE02
11902	phenytoin	reduces	3A457	lovastatin	D	N03AB02	C10AA02
11904	phenytoin	reduces	2B6	meperidine	B	N03AB02	N02AB02
11905	phenytoin	reduces	2B6,3A457	methadone	C	N03AB02	N07BC02
11906	phenytoin	reduces	3A457	midazolam	B	N03AB02	N05CD08
11910	phenytoin	reduces	3A457	nelfinavir	B	N03AB02	J05AE04
11913	phenytoin	reduces	3A457	nifedipine	D	N03AB02	C08CA05
11914	phenytoin	reduces	3A457	nisoldipine	D	N03AB02	C08CA07
11915	phenytoin	reduces	3A457	nitrendipine	D	N03AB02	C08CA08
11917	phenytoin	reduces	3A457	omeprazole	B	N03AB02	A02BC01
11918	phenytoin	reduces	3A457	ondansetron	B	N03AB02	A04AA01
11921	phenytoin	reduces	3A457	paclitaxel	B	N03AB02	L01CD01
11934	phenytoin	reduces	3A457	quetiapine	C	N03AB02	N05AH04
11935	phenytoin	reduces	3A457	quinidine	B	N03AB02	C01BA01
11939	phenytoin	reduces	3A457	rilpivirine	D	N03AB02	J05AG05
11940	phenytoin	reduces	3A457	risperidone	C	N03AB02	N05AX08
11941	phenytoin	reduces	3A457	ritonavir	B	N03AB02	J05AE03
11942	phenytoin	reduces	3A457	rivaroxaban	C	N03AB02	B01AF01
11943	phenytoin	reduces	3A457	roflumilast	D	N03AB02	R03DX07
11949	phenytoin	reduces	3A457	saquinavir	B	N03AB02	J05AE01
11952	phenytoin	reduces	3A457	sildenafil	D	N03AB02	G04BE03
11954	phenytoin	reduces	3A457	simvastatin	B	N03AB02	C10AA01
11955	phenytoin	reduces	3A457	sirolimus	D	N03AB02	L04AA10
11957	phenytoin	reduces	2B6,3A457	sorafenib	B	N03AB02	L01XE05
11958	phenytoin	reduces	3A457	sunitinib	D	N03AB02	L01XE04
11960	phenytoin	reduces	3A457	tacrolimus	C	N03AB02	L04AD02
11961	phenytoin	reduces	3A457	tadalafil	B	N03AB02	G04BE08
11966	phenytoin	reduces	3A457	temsirolimus	D	N03AB02	L01EG01
11971	phenytoin	reduces	3A457	tolvaptan	D	N03AB02	C03XA01
11973	phenytoin	reduces	3A457	trazodone	B	N03AB02	N06AX05
11976	phenytoin	reduces	3A457	vandetanib	D	N03AB02	L01EX04
11982	phenytoin	reduces	3A457	verapamil	B	N03AB02	C08DA01
11984	phenytoin	reduces	3A457	vincristine	D	N03AB02	L01CA02
11986	phenytoin	reduces	3A457	voriconazole	D	N03AB02	J02AC03
11987	phenytoin	reduces	3A457	zaleplon	D	N03AB02	N05CF03
11989	phenytoin	reduces	3A457	zolpidem	D	N03AB02	N05CF02
12002	pioglitazone	reduces	3A457	atorvastatin	B	A10BG03	C10AA05
12035	pioglitazone	reduces	3A457	diazepam	B	A10BG03	N05BA01
12056	pioglitazone	reduces	3A457	hydrocortisone	A	A10BG03	H02AB09
12072	pioglitazone	reduces	3A457	lovastatin	B	A10BG03	C10AA02
12101	pioglitazone	reduces	3A457	propranolol	B	A10BG03	C07AA05
12124	pioglitazone	reduces	3A457	sorafenib	B	A10BG03	L01XE05
12175	prednisone	reduces	2C19	labetalol	B	H02AB07	C07AG01
12185	prednisone	reduces	2C19	phenobarbital	B	H02AB07	N03AA02
12186	prednisone	reduces	2C19	phenytoin	B	H02AB07	N03AB02
12188	prednisone	reduces	2C19	primidone	B	H02AB07	N03AA03
12198	prednisone	reduces	2C19	warfarin	B	H02AB07	B01AA03
12201	promethazine	enhances	2D6	amitriptyline	D	R06AD02	N06AA09
12203	promethazine	enhances	2D6	atomoxetine	D	R06AD02	N06BA09
12208	promethazine	enhances	2D6	chlorpromazine	D	R06AD02	N05AA01
12209	promethazine	enhances	2D6	citalopram	D	R06AD02	N06AB04
12210	promethazine	enhances	2D6	clomipramine	D	R06AD02	N06AA04
12217	promethazine	enhances	2D6	donepezil	D	R06AD02	N06DA02
12219	promethazine	enhances	2D6	duloxetine	C	R06AD02	N06AX21
12222	promethazine	enhances	2D6	escitalopram	D	R06AD02	N06AB10
12223	promethazine	enhances	2D6	flecainide	D	R06AD02	C01BC04
12224	promethazine	enhances	2D6	fluoxetine	D	R06AD02	N06AB03
12226	promethazine	enhances	2D6	haloperidol	D	R06AD02	N05AD01
12228	promethazine	enhances	2D6	imipramine	D	R06AD02	N06AA02
12231	promethazine	enhances	2D6	metoclopramide	D	R06AD02	A03FA01
12236	promethazine	enhances	2D6	nortriptyline	D	R06AD02	N06AA10
12237	promethazine	enhances	2D6	ondansetron	D	R06AD02	A04AA01
